listing_id,host_name,last_review,price,nbhood_full,description,room_type
15446631,Javier,2019-06-27,180.0,"Manhattan, Chelsea","Light & Airy Chelsea Bungalow (ok, apartment)",entire home/apt
15447090,Laurence,2019-05-02,205.0,"Manhattan, Murray Hill","Luxury Condo, High Fl, River Views, Balcony, Food",private room
15447148,Sara,2019-01-05,87.0,"Brooklyn, Prospect-Lefferts Gardens",Modern luxury w/views of WTC,private room
15449434,Letty,2019-06-15,69.0,"Manhattan, Hell's Kitchen",LARGE CENTRAL & COZY BEDROOM,private room
15450724,Melih,2019-05-26,30.0,"Queens, Sunnyside","15 min  Manhattan. Quiet, Safe, Clean, Good  price",shared room
15452258,Ana,2019-06-30,98.0,"Manhattan, Hell's Kitchen",COZY COOL ROOM IN MANHATTAN APT / Manhattan,private room
15452878,Ignani,2019-06-07,130.0,"Manhattan, Nolita",Discounted! Comfy and quiet room in SoHo.,private room
15452971,Ting,2019-06-12,122.0,"Queens, Flushing",Cozy 1 Bedroom Apartment in Downtown Flushing,entire home/apt
15453102,Alexandra,2019-06-30,40.0,"Brooklyn, Flatbush",Large Sofa in Artist's Apartment,shared room
15453848,Katya,2019-01-01,29.0,"Brooklyn, Crown Heights",Cozy Room in Crown Heights! (Female Guests Only),private room
15453985,Rosalia,2019-06-25,100.0,"Bronx, Mott Haven",Sunny Apartment Close to NYC's Major Attractions,entire home/apt
15460904,Enrique,2019-07-04,80.0,"Manhattan, Upper West Side",Cozy bedroom in Upper West Side,private room
15462051,Thelma,2019-07-01,79.0,"Staten Island, Randall Manor","Private Loft-style Bedroom & En-suite in S.I., NY",private room
15462208,Anna,2019-01-12,145.0,"Manhattan, East Harlem",Spacious 2 Bedroom Apartment by Central Park,entire home/apt
15464934,Katrin,2019-06-19,138.0,"Brooklyn, Sunset Park",Sunny SUMMER Special! LARGE 2BR Eco-Loft,entire home/apt
15465050,Jp,2019-06-18,90.0,"Manhattan, Gramercy","Full Size Bed, Private Bathroom & Shower",private room
15468765,Nicole,2019-05-12,90.0,"Brooklyn, Crown Heights",Quiet & Spacious Brooklyn Apt for Cat-Lovers,entire home/apt
15469541,Renette,2019-06-24,130.0,"Brooklyn, Bedford-Stuyvesant",Cozy two bedroom apartment.,entire home/apt
15470951,Nelya,2019-06-28,40.0,"Brooklyn, Fort Hamilton",Save$! Sleep Well! ‚ù§NYC! Female Only!!!,shared room
15473730,George,2019-02-15,33.0,"Queens, Richmond Hill",".ROOM, NearTrain, JFK5minLGA15min. Breakfast,2Peop",private room
15476467,Aleisha,2019-06-30,75.0,"Manhattan, Harlem",Large Space and Comfy Couch in New Apartment,private room
15478604,Martin,2019-06-20,70.0,"Brooklyn, Bushwick",Guest suite in owner-occupied private residence,entire home/apt
15480133,Ben,2019-05-05,250.0,"Brooklyn, Williamsburg",BEST location & big cool apartment in Williamsburg,entire home/apt
15481609,Michael,2019-05-27,65.0,"Brooklyn, Bedford-Stuyvesant",Huge Loft Size Room with Private Bath in Hip Area!,private room
15481730,Chavisa,2019-06-15,40.0,"Brooklyn, Bushwick",Gorgeous Bushwick Apartment,private room
15482081,Michael,2019-05-29,50.0,"Brooklyn, Bedford-Stuyvesant",Spacious Room in Stylish Brooklyn - Close to Train,private room
15482512,Michael,2019-05-14,50.0,"Brooklyn, Bedford-Stuyvesant",Well Lit Spacious Room with Lots of Amenities,private room
15482966,Lidia,2019-06-09,72.0,"Queens, Sunnyside",Cozy room in Sunnyside Gardens (near Manhattan),private room
15483201,Lidia,2019-05-25,108.0,"Queens, Sunnyside",Cute Bedroom for Two in Sunnyside near Manhattan,private room
15483662,Lidia,2019-05-28,108.0,"Queens, Sunnyside","Spacious Room for 2 in Sunnyside, near Manhattan",private room
15484888,Ayesha,2019-05-26,170.0,"Brooklyn, Downtown Brooklyn",Sunny and Spacious Modern BK Heights Studio,entire home/apt
15484901,Amy,2019-06-24,125.0,"Brooklyn, Bedford-Stuyvesant",The Artist Retreat Duplex and Garden 1,entire home/apt
15485880,Leo,2019-06-26,149.0,"Manhattan, East Village",Private entire floor/in duplex apartment...,entire home/apt
15492502,Anela,2019-07-01,70.0,"Brooklyn, Williamsburg",Nice Studio in Williamsburg,entire home/apt
15494542,Elise,2019-07-01,150.0,"Manhattan, Murray Hill",Amazing Bedroom in Manhattan Midtown East Condo,private room
15494796,Coco,2019-04-28,250.0,"Manhattan, West Village",Private Guest Room in Charming West Village Duplex,private room
15494968,Peter,2019-06-13,375.0,"Manhattan, Tribeca",Inviting Photographer's Loft in Tribeca,entire home/apt
15495132,Inna,2019-05-14,95.0,"Manhattan, East Harlem",LARGE 2 BEDROOM APT NEAR CENTRAL PARK,entire home/apt
15495441,Karen,2019-07-03,45.0,"Brooklyn, Park Slope",Quiet Room in Brownstone - Prime Location,private room
15495897,Corporate Housing,2019-01-17,125.0,"Manhattan, Midtown",Midtown East Stunner,entire home/apt
15497568,Eva,2019-01-01,99.0,"Manhattan, Harlem",Quite & Cozy High Raise Atmosphere,private room
15498370,Sean,2019-06-18,45.0,"Brooklyn, Crown Heights",Room in Modern Apartment.,private room
15500135,Wendy,2019-06-22,190.0,"Manhattan, Upper East Side",NYC Elegance steps 2 Central Park see all pictures,entire home/apt
15500460,Vincent,2019-06-24,80.0,"Queens, Jackson Heights",My tiny Chateau,entire home/apt
15506908,Shai,2019-05-26,229.0,"Manhattan, Nolita",Be a New Yorker for a few days,entire home/apt
15507375,Gennady + Laura,2019-06-28,55.0,"Brooklyn, Manhattan Beach","Private Studio, Oceanside beautiful and safe area",entire home/apt
15508132,Leatha,2019-06-30,449.0,"Brooklyn, Clinton Hill",Can‚Äôt Beat this Location!!,entire home/apt
15509545,Claire,2019-06-22,250.0,"Manhattan, Lower East Side",2Bedroom apt.+WF(1-5 guests) Private Bath/Kitchen,entire home/apt
15510279,Lucia,2019-06-19,120.0,"Bronx, Mott Haven",Studio in Mott Haven-1 subway stop from Manhattan,entire home/apt
15511681,Mike,2019-05-25,90.0,"Manhattan, Upper East Side","Quiet, Cozy, ELEVATOR, Queen Bedroom near Subway!",private room
15511695,Leo,2019-05-18,74.0,"Brooklyn, Bushwick",Hip&quiet,private room
15517104,Kelly,2019-02-24,147.0,"Brooklyn, Gowanus",Top floor of a charming Brooklyn townhouse,entire home/apt
15519679,Kristy,2019-01-01,40.0,"Manhattan, Harlem",Private Room in Beautiful Apartment,private room
15520060,Michael,2019-06-13,200.0,"Manhattan, Chelsea",Charming Home in Chelsea,entire home/apt
15520503,Ward,2019-06-26,80.0,"Brooklyn, Williamsburg",Artsy room in warehouse style apartment,private room
15521674,Victor,2019-05-18,65.0,"Manhattan, Nolita",Nice Room in Charming Apt.,shared room
15522627,Albert,2019-06-05,70.0,"Brooklyn, South Slope",Cozy Quiet Upgraded Prvt Rm in House in the Slope!,private room
15523119,Raymond,2019-07-05,150.0,"Brooklyn, Bedford-Stuyvesant","3 bedroom, second floor and cozy",entire home/apt
15523281,Tristan,2019-05-12,135.0,"Manhattan, Midtown",1 bedroom to yourself in Midtown Manhattan!,entire home/apt
15527416,Kartika,2019-06-18,51.0,"Queens, Elmhurst",A sunny healthy big bedroom,private room
15528972,Sam,2019-05-12,335.0,"Manhattan, Upper West Side",2 Bedroom in Upper West right next to Central Park,entire home/apt
15529123,Martha,2019-06-12,198.0,"Brooklyn, Park Slope","Park slope,  floor through garden apartment",entire home/apt
15529937,Lei,2019-01-02,39.0,"Brooklyn, Sheepshead Bay",Private room in busy location Br,private room
15531889,Ashley,2019-07-05,145.0,"Brooklyn, Bushwick",Charming & Cool Bushwick 2 Bedroom,entire home/apt
15535391,Crystal,2019-05-22,125.0,"Brooklyn, Bedford-Stuyvesant",BedStuy Beautiful Spacious Garden Apartment,entire home/apt
15536769,Brit,2019-01-03,140.0,"Manhattan, Chinatown",Charming and Cozy one bedroom,entire home/apt
15537258,Sean,2019-01-05,2000.0,"Brooklyn, Bushwick",889 Bushwick Ave,private room
15539709,Laura,2019-03-31,150.0,"Manhattan, Hell's Kitchen","NYMT05-1 LUXURY! Studio, Time square/Doorman stu-5",entire home/apt
15543090,Michael,2019-05-27,61.0,"Brooklyn, Bedford-Stuyvesant",Brooklyn Room in Hip Neighborhood - Close to Train,private room
15543169,Kim,2019-07-05,160.0,"Brooklyn, Clinton Hill",Charming and Private Clinton Hill Hide-Away,entire home/apt
15545469,Lara & David,2019-06-27,199.0,"Brooklyn, Greenpoint",Modern Bedroom with Best View in Brooklyn,private room
15546982,Brian,2019-06-23,95.0,"Brooklyn, Clinton Hill",Chill in Downtown Brooklyn Clinton Hill Pratt Univ,entire home/apt
15549056,Pascal,2019-06-26,200.0,"Manhattan, East Harlem",Stay on Madison,entire home/apt
15550900,Paul,2019-05-29,190.0,"Brooklyn, Williamsburg",Bright large Williamsburg 1 bed apartment,entire home/apt
15552357,Antoine,2019-07-02,160.0,"Brooklyn, Bedford-Stuyvesant",TOP FLOOR TRANQUIL & BEAUTIFUL BROWNSTONE LIVING,entire home/apt
15552862,Max,2019-07-05,235.0,"Manhattan, Upper East Side",Elegant NYC . Walk to Central Park. New clean safe,entire home/apt
15552901,Finely,2019-04-23,35.0,"Queens, Queens Village",Near at the JFK 15 minutes,private room
15554154,Lisa,2019-01-02,55.0,"Queens, Long Island City",Pvt room W/AC/Heater 9pm-9am 12mintoNY&10mintoLGA,private room
15561163,Michelle,2019-06-28,100.0,"Brooklyn, Bedford-Stuyvesant","Large Cozy  Bedroom Apartment, brownstone",entire home/apt
15563563,Justin,2019-05-27,345.0,"Brooklyn, Williamsburg",NEW- Bright 2 Bed Williamsburg Loft w/Private Roof,entire home/apt
15564125,Ches,2019-06-23,275.0,"Brooklyn, Flatbush",High End 4 bedroom in best location in Ditmas Park,entire home/apt
15566106,Sarah,2019-06-23,130.0,"Brooklyn, Bedford-Stuyvesant",Charming fun bohemian meets anthropology  apt,entire home/apt
15568616,Joanne,2019-06-23,79.0,"Queens, Long Island City",Immaculate Apt 15 minutes to midtown NYC by train.,entire home/apt
15569399,Pamela,2019-07-05,63.0,"Queens, St. Albans",LOVELY PRIVATE BED ROOM 12 MINS FROM JFK,private room
15576821,Barry,2019-06-23,35.0,"Bronx, Pelham Gardens",New York City best 5 stars professional rooms.,private room
15581948,Marie-Line,2019-06-25,100.0,"Brooklyn, Park Slope",Comfortable Private Room in Historic Park Slope,private room
15582096,Ryan,2019-07-01,120.0,"Manhattan, West Village",Cozy Private BR in PERFECT West Village Apt,private room
15582683,Tiffany,2019-06-07,90.0,"Brooklyn, East Flatbush",One of a kind Sun Filled Elegant Studio.,entire home/apt
15589099,Andrew,2019-04-30,140.0,"Brooklyn, Williamsburg",PRIVATE SPACE  L TRAIN BEDFORD STOP!,entire home/apt
15597600,Emily,2019-06-15,155.0,"Brooklyn, Bedford-Stuyvesant",Design Hideaway in a Classic Brooklyn Townhouse,entire home/apt
15598548,Eva Maria,2019-06-30,139.0,"Brooklyn, Bedford-Stuyvesant",Charming Brooklyn Garden Apartment,entire home/apt
15602953,Hurriyet Aydın /,2019-01-11,39.0,"Brooklyn, Bedford-Stuyvesant",Central..Comfort. All inclusive room,private room
15603347,Mei,2019-07-01,79.0,"Brooklyn, Carroll Gardens",Comfortable room in a chic and modern house,private room
15604499,Anna,2019-07-05,95.0,"Brooklyn, Coney Island",The Parachute Loft Bedrm 1,private room
15604507,Kessy-Ann,2019-06-15,93.0,"Brooklyn, East New York",A Serene ambiance that will sooth your soul,entire home/apt
15614302,David,2019-06-29,55.0,"Brooklyn, Flatlands",2. Private 1BR Suite in Shared Marine Park Apt.,private room
15618325,Jp,2019-04-23,75.0,"Brooklyn, Windsor Terrace",Sunny Prospect Park One Bedroom Apartment,entire home/apt
15620823,Seth,2019-06-26,209.0,"Manhattan, West Village",LOCATION! | Fabulous Studio | Greenwich Village,entire home/apt
15620833,Chad & Noel,2019-06-26,185.0,"Manhattan, Upper West Side",Only Steps Away from Central Park,entire home/apt
15624363,Jennifer & Inam,2019-05-15,48.0,"Brooklyn, Crown Heights",Furnished Bedroom w/Private Bath in BROOKLYN,private room
15625556,H,2019-06-23,78.0,"Manhattan, Chelsea",Private Room for 2 in Midtown West ‚òÜ,private room
15627978,Ana,2019-06-30,129.0,"Manhattan, East Village",CENTRAL GORGEOUS STUDIO - HUGE PRIVATE TERRACE,entire home/apt
15628789,(Mary) Haiy,2019-06-24,126.0,"Brooklyn, Bay Ridge",Newly Renovate 2 Bedroom Apartment in Central Area,entire home/apt
15632470,Yorgos,2019-07-02,55.0,"Queens, Astoria","Cozy Bedroom in Astoria, 17 min from Times Square",private room
15635167,Ian,2019-06-15,210.0,"Manhattan, Midtown",Co-op Apartment in The Lombardy Hotel- 250 sq. ft.,entire home/apt
15640345,Robin,2019-06-27,186.0,"Manhattan, Upper East Side",TOP LOCATION/EXPOSED BRICK. CNTRL PRK AND MUSEUMS!,entire home/apt
15641562,William M.,2019-07-07,100.0,"Brooklyn, Prospect-Lefferts Gardens",SPACIOUS STUDIO APT 3 IN PROSPECT LEFFERTS GARDENS,entire home/apt
15643425,Susan,2019-06-25,250.0,"Brooklyn, Flatbush",Spacious Victorian home,entire home/apt
15647980,Maria,2019-06-11,50.0,"Queens, Woodhaven","CLEAN,  PRIVATE ROOM CLOSE TO THE CITY AND JFK.",private room
15648008,Michelle,2019-05-27,160.0,"Brooklyn, Williamsburg",Sunny studio loft in Brooklyn,entire home/apt
15648096,,2019-07-07,75.0,"Bronx, Highbridge",Spacious 2 bedroom close to Manhattan,entire home/apt
15648413,Laila,2019-05-27,145.0,"Manhattan, Upper East Side","MUSEUM MILE, CENTRAL PARK & SUBWAY in #1 LOCATION!",entire home/apt
15648993,Lauren & Anthony,2019-06-24,119.0,"Brooklyn, Bedford-Stuyvesant",Brooklyn Historic Brownstone with Garden,entire home/apt
15657915,Ignani,2019-05-31,140.0,"Manhattan, Nolita",Beautiful modern room in SoHo,private room
15659634,Viki,2019-06-23,199.0,"Brooklyn, Carroll Gardens",Carroll Gardens guest suite,entire home/apt
15659743,Inez,2019-07-01,125.0,"Brooklyn, Bedford-Stuyvesant",Super Cute Garden Apartment in Bed-Stuy!,entire home/apt
15663513,Diane And Ward,2019-06-30,249.0,"Manhattan, Upper East Side",Townhouse South-facing ensuite,entire home/apt
15663586,Alberto,2019-07-02,175.0,"Manhattan, Hell's Kitchen",Hudson Yards-Chelsea  Ô∏è,entire home/apt
15663603,Tarirai,2019-06-23,40.0,"Manhattan, Harlem",Comfy Private Room in Hamilton Heights,private room
15663653,Misha,2019-02-23,79.0,"Brooklyn, Prospect-Lefferts Gardens","In-law unit - bedroom, living room, mini kitchen.",entire home/apt
15665152,Eric,2019-06-18,120.0,"Brooklyn, Bedford-Stuyvesant",Charming 2-Bedroom Brownstone Garden Level Apt.,entire home/apt
15665469,Ubi,2019-06-23,54.0,"Brooklyn, Kensington",Sunny and cozy bedroom in Ditmas Park,private room
15665485,Lyles,2019-05-27,56.0,"Queens, Ridgewood",Sunlit Jungle Apartment,private room
15672618,Lisa,2019-06-23,90.0,"Brooklyn, Williamsburg",Beautiful Brooklyn bdrm in Prime Williamsburg,private room
15677846,Israel,2019-04-27,65.0,"Queens, Long Island City",Long Island City Apartment,private room
15679326,Tracy,2019-06-19,96.0,"Queens, Flushing",Ë±™ÂçéÂ•óÈó¥,private room
15681476,Tim,2019-06-28,109.0,"Brooklyn, Williamsburg",Luxury meets comfort in the heart of Williamsburg!,private room
15685669,Tim,2019-06-30,99.0,"Brooklyn, Williamsburg",Private room in Williamsburg. Very close to train!,private room
15693063,Olive,2019-06-28,300.0,"Manhattan, West Village",Cloud Suite,entire home/apt
15699803,Sasha,2019-03-29,133.0,"Manhattan, Harlem",Cozy Home in Harlem ‚ú®,entire home/apt
15701672,Aydin,2019-07-02,100.0,"Manhattan, Upper East Side",Hidden gem walking distance to Central Park.,private room
15703294,James,2019-05-05,250.0,"Manhattan, East Village",Ultra-modern East Village apartment in luxury bldg,entire home/apt
15704180,Jessica,2019-07-03,350.0,"Brooklyn, Williamsburg",ARTIST LOFT in WILLIAMSBURG,private room
15706724,Rory,2019-06-19,218.0,"Manhattan, Upper East Side","Ground floor,Private garden Patio - sleeps 6 - UES",entire home/apt
15706863,Gretchen,2019-07-01,176.0,"Brooklyn, Bedford-Stuyvesant",Jefferson Estates,entire home/apt
15709537,Lili,2019-06-22,160.0,"Manhattan, Lower East Side",Cozy 1-bedroom apartment in LES,entire home/apt
15715221,Riley,2019-06-30,70.0,"Manhattan, Harlem","Safe, Cozy Artist Apt Steps From Central Park",private room
15715486,Tanya,2019-05-31,150.0,"Brooklyn, Williamsburg",Authentic artist loft space in Prime Williamsburg,entire home/apt
15715599,Jane,2019-05-26,63.0,"Brooklyn, Bedford-Stuyvesant","Sprawling, Sunlit Gorgeous LOFT",private room
15717865,Gerardo,2019-07-01,40.0,"Queens, Glendale",Beautiful private room in Queens NY,private room
15720448,Myko,2019-05-24,95.0,"Manhattan, Financial District",Private Room in Luxury Building,private room
15720449,Myko,2019-05-29,90.0,"Manhattan, Financial District",Luxury Building - Private Room,private room
15720498,Yoseph & Malky,2019-06-30,111.0,"Brooklyn, Kensington",Beautiful Bedroom: Spacious & Sunny!,private room
15720621,Lydia,2019-07-07,120.0,"Brooklyn, East Flatbush",2 family home. Top floor with private entrance way,entire home/apt
15721022,Mariam,2019-06-27,95.0,"Brooklyn, Bedford-Stuyvesant",One-Bedroom Brooklyn Brownstone,entire home/apt
15721376,Michele,2019-06-24,175.0,"Manhattan, Upper West Side",Views !  - Unique penthouse in UWS,entire home/apt
15721685,Hyggens,2019-06-14,100.0,"Brooklyn, Bedford-Stuyvesant",Perfect location: Central to everything!,entire home/apt
15725732,Frank W,2019-07-01,116.0,"Brooklyn, Bay Ridge","2 Bedrooms apt,Modern New Renovated",entire home/apt
15728780,Fatima,2019-06-10,333.0,"Manhattan, Lower East Side","SOMMwhere in NYC/ a unique, conscious artists loft",private room
15732778,Megan,2019-04-30,65.0,"Brooklyn, Prospect-Lefferts Gardens","Huge space across from park, easy to Manhattan",private room
15733438,Simone,2019-07-02,125.0,"Manhattan, East Harlem",MASTER BR/ SUITE ( PRIVATE BATHROOM ),private room
15733832,The Wrights,2019-06-21,59.0,"Brooklyn, Bedford-Stuyvesant",Ponerse las Pilas - VIVO NYC!!!,private room
15734642,Suri,2019-06-25,89.0,"Brooklyn, Sunset Park","Sunny huge room, 15m away from Manhattan",private room
15734793,The Wrights,2019-06-20,59.0,"Brooklyn, Bedford-Stuyvesant",The Perfect Pied-√†-Terre for You!!!,private room
15735169,Priscilla,2019-06-09,150.0,"Manhattan, Upper East Side",Spacious studio in Upper East Side,entire home/apt
15742916,Seyhan,2019-05-27,196.0,"Manhattan, Little Italy",Bright and Beautiful 1br Apartment in Little Italy,entire home/apt
15743151,Brett,2019-06-30,69.0,"Brooklyn, Bushwick",‚ù§Ô∏è Beautiful/Spacious/Convenient BK Apartment!,private room
15745269,Victoria,2019-05-24,65.0,"Manhattan, Harlem",Cozy and spacious 1 BR near Columbia University,private room
15745528,Nathan,2019-06-17,92.0,"Manhattan, Hell's Kitchen",2 TwinXL Beds Walk-To TIME SQUARE #ForReal,private room
15745537,Anna,2019-06-20,365.0,"Brooklyn, Bedford-Stuyvesant",‚òÖHip ‚òÖSubway 1 min ‚òÖBackyard  ‚òÖ3Beds ‚òÖHuge ‚òÖDuplex,entire home/apt
15746736,Liz,2019-04-16,136.0,"Brooklyn, Williamsburg",Stylish Williamsburg One Bedroom Apartment,entire home/apt
15751495,Roman,2019-05-14,300.0,"Manhattan, East Village","Entire home in East Village, 2BD, Family friendly",entire home/apt
15753014,Tim,2019-04-19,175.0,"Brooklyn, Sunset Park","Classic Brklyn brick house w 2 bedrooms, sleeps 6.",entire home/apt
15754561,Francisca,2019-07-07,80.0,"Bronx, Longwood",A beautiful comfy & spacious room.,private room
15756117,Sophia,2019-05-31,150.0,"Brooklyn, Bedford-Stuyvesant",Chic Bedford Studio,entire home/apt
